country,year,flow,partner,hs2,value_usd
Fiji,2024,export,china,81,6354.098
Fiji,2024,export,china,84,131.817
Fiji,2024,export,china,87,201.914
Fiji,2024,export,china,88,52.903
Fiji,2024,export,china,89,73495.568
Fiji,2024,export,china,93,38692.413
Fiji,2024,export,world,00,22828.991
Fiji,2024,export,world,01,9627458.386
Fiji,2024,export,world,02,11400498.535
Fiji,2024,export,world,03,101845877.73599999
Fiji,2024,export,world,04,54363168.972
Fiji,2024,export,world,05,27273754.614
Fiji,2024,export,world,06,67745308.37200001
Fiji,2024,export,world,07,18265496.064000003
Fiji,2024,export,world,08,4032756.222
Fiji,2024,export,world,09,5879649.478999999
Fiji,2024,export,world,11,161428495.158
Fiji,2024,export,world,12,5060357.061
Fiji,2024,export,world,22,25183.617
Fiji,2024,export,world,23,7389.675
Fiji,2024,export,world,24,32199435.929
Fiji,2024,export,world,25,7362.783
Fiji,2024,export,world,26,284390.511
Fiji,2024,export,world,27,2635314.9760000003
Fiji,2024,export,world,28,11302980.572
Fiji,2024,export,world,29,24061605.007
Fiji,2024,export,world,33,298464344.003
Fiji,2024,export,world,34,922590.039
Fiji,2024,export,world,41,173373.44999999998
Fiji,2024,export,world,42,3975364.784
Fiji,2024,export,world,43,776.3530000000001
Fiji,2024,export,world,51,358124.143
Fiji,2024,export,world,52,690544.016
Fiji,2024,export,world,53,7631632.009
Fiji,2024,export,world,54,11604689.338
Fiji,2024,export,world,55,11979356.266999999
Fiji,2024,export,world,56,9669.797
Fiji,2024,export,world,57,310778.995
Fiji,2024,export,world,58,2690182.499
Fiji,2024,export,world,59,975081.772
Fiji,2024,export,world,62,629933.867
Fiji,2024,export,world,63,1185863.4139999999
Fiji,2024,export,world,64,9304758.567
Fiji,2024,export,world,65,4200668.314
Fiji,2024,export,world,66,4976949.664
Fiji,2024,export,world,67,2853040.584
Fiji,2024,export,world,68,782273.9439999999
Fiji,2024,export,world,69,15079874.253
Fiji,2024,export,world,71,5840201.874
Fiji,2024,export,world,72,2184515.703
Fiji,2024,export,world,73,122176.96
Fiji,2024,export,world,74,3478641.25
Fiji,2024,export,world,75,1768136.479
Fiji,2024,export,world,76,7742022.166999999
Fiji,2024,export,world,77,18163595.963
Fiji,2024,export,world,78,18478603.236
Fiji,2024,export,world,79,29345178.132999998
Fiji,2024,export,world,81,554449.144
Fiji,2024,export,world,82,1571069.074
Fiji,2024,export,world,83,510921.833
Fiji,2024,export,world,84,35102972.478
Fiji,2024,export,world,85,677839.346
Fiji,2024,export,world,87,2031616.177
Fiji,2024,export,world,88,341099.94
Fiji,2024,export,world,89,9154860.847000001
Fiji,2024,export,world,93,5643007.501
Fiji,2024,export,world,97,74135716.564
Fiji,2024,import,aus,01,21237448.609
Fiji,2024,import,aus,02,6977004.318
Fiji,2024,import,aus,03,1584539.952
Fiji,2024,import,aus,04,70215886.76200001
Fiji,2024,import,aus,05,15120631.648
Fiji,2024,import,aus,06,2466908.681
Fiji,2024,import,aus,07,7130908.123
Fiji,2024,import,aus,08,14001189.785
Fiji,2024,import,aus,09,15821377.577999998
Fiji,2024,import,aus,11,13064438.921
Fiji,2024,import,aus,12,46709.429000000004
Fiji,2024,import,aus,22,289447.162
Fiji,2024,import,aus,23,2591.809
Fiji,2024,import,aus,24,572328.612
Fiji,2024,import,aus,26,4859300.325999999
Fiji,2024,import,aus,27,290953.134
Fiji,2024,import,aus,28,14561.125
Fiji,2024,import,aus,29,250213.374
Fiji,2024,import,aus,32,4575.674
Fiji,2024,import,aus,33,1936213.4510000001
Fiji,2024,import,aus,34,15938100.674
Fiji,2024,import,aus,41,520.654
Fiji,2024,import,aus,42,3548748.3780000005
Fiji,2024,import,aus,43,17097.386
Fiji,2024,import,aus,51,919730.628
Fiji,2024,import,aus,52,1376652.549
Fiji,2024,import,aus,53,3739474.472
Fiji,2024,import,aus,54,14166771.938000001
Fiji,2024,import,aus,55,11563925.33
Fiji,2024,import,aus,56,313633.556
Fiji,2024,import,aus,57,6379677.691
Fiji,2024,import,aus,58,5762569.285
Fiji,2024,import,aus,59,8323693.018
Fiji,2024,import,aus,61,56563.064
Fiji,2024,import,aus,62,3785501.892
Fiji,2024,import,aus,63,1087980.858
Fiji,2024,import,aus,64,9061780.127
Fiji,2024,import,aus,65,14293518.398
Fiji,2024,import,aus,66,2716798.029
Fiji,2024,import,aus,67,4783133.591
Fiji,2024,import,aus,68,1683555.514
Fiji,2024,import,aus,69,18011505.855
Fiji,2024,import,aus,71,5728874.011
Fiji,2024,import,aus,72,10340653.282
Fiji,2024,import,aus,73,1197812.893
Fiji,2024,import,aus,74,21504545.993
Fiji,2024,import,aus,75,11957490.992
Fiji,2024,import,aus,76,7506911.735
Fiji,2024,import,aus,77,18950490.553
Fiji,2024,import,aus,78,11840351.283
Fiji,2024,import,aus,79,3697377.3060000003
Fiji,2024,import,aus,81,1822050.8630000001
Fiji,2024,import,aus,82,3166532.184
Fiji,2024,import,aus,83,1372054.393
Fiji,2024,import,aus,84,5149476.227
Fiji,2024,import,aus,85,3225302.628
Fiji,2024,import,aus,87,11391619.641
Fiji,2024,import,aus,88,2264890.432
Fiji,2024,import,aus,89,21811680.848
Fiji,2024,import,aus,93,2905346.716
Fiji,2024,import,aus,96,1750.209
Fiji,2024,import,aus,97,5180.973
Fiji,2024,import,china,01,1294.361
Fiji,2024,import,china,02,7406.869000000001
Fiji,2024,import,china,03,19976130.89
Fiji,2024,import,china,04,3327029.915
Fiji,2024,import,china,05,11949214.309999999
Fiji,2024,import,china,06,811918.1699999999
Fiji,2024,import,china,07,347436.405
Fiji,2024,import,china,08,136321.032
Fiji,2024,import,china,09,4084956.5480000004
Fiji,2024,import,china,11,5184369.758
Fiji,2024,import,china,22,86441.82800000001
Fiji,2024,import,china,23,1876.295
Fiji,2024,import,china,24,71323.89899999999
Fiji,2024,import,china,26,175068.552
Fiji,2024,import,china,27,2219373.966
Fiji,2024,import,china,29,25661.509
Fiji,2024,import,china,33,313321.427
Fiji,2024,import,china,34,3653.837
Fiji,2024,import,china,42,161425.737
Fiji,2024,import,china,43,2936.12
Fiji,2024,import,china,51,1854209.746
Fiji,2024,import,china,52,4160256.554
Fiji,2024,import,china,53,2567004.791
Fiji,2024,import,china,54,699492.126
Fiji,2024,import,china,55,7668852.835
Fiji,2024,import,china,56,3867208.897
Fiji,2024,import,china,57,1990808.963
Fiji,2024,import,china,58,10096107.592
Fiji,2024,import,china,59,6058438.878
Fiji,2024,import,china,61,68496.67
Fiji,2024,import,china,62,18793119.833
Fiji,2024,import,china,63,8222070.66
Fiji,2024,import,china,64,14726084.634
Fiji,2024,import,china,65,21940984.291
Fiji,2024,import,china,66,13931620.067
Fiji,2024,import,china,67,21529711.095
Fiji,2024,import,china,68,6970948.680000001
Fiji,2024,import,china,69,36983481.22
Fiji,2024,import,china,71,17182174.203
Fiji,2024,import,china,72,26883997.092
Fiji,2024,import,china,73,1155962.166
Fiji,2024,import,china,74,30556089.818
Fiji,2024,import,china,75,2560591.176
Fiji,2024,import,china,76,29917389.476000004
Fiji,2024,import,china,77,31158934.237999998
Fiji,2024,import,china,78,29370145.728
Fiji,2024,import,china,79,4701547.824
Fiji,2024,import,china,81,6502716.9690000005
Fiji,2024,import,china,82,14237093.322999999
Fiji,2024,import,china,83,3866347.018
Fiji,2024,import,china,84,19085213.91
Fiji,2024,import,china,85,5820054.187
Fiji,2024,import,china,87,2455272.656
Fiji,2024,import,china,88,1915658.848
Fiji,2024,import,china,89,29973014.831
Fiji,2024,import,china,93,4342417.641
Fiji,2024,import,world,00,2942886.724
Fiji,2024,import,world,01,57486661.876
Fiji,2024,import,world,02,73685540.661
Fiji,2024,import,world,03,40669184.14
Fiji,2024,import,world,04,120406485.55499999
Fiji,2024,import,world,05,95497703.374
Fiji,2024,import,world,06,18572846.060999997
Fiji,2024,import,world,07,23327537.206
Fiji,2024,import,world,08,29468113.369999997
Fiji,2024,import,world,09,50271454.94
Fiji,2024,import,world,11,31464139.455000002
Fiji,2024,import,world,12,5068564.971
Fiji,2024,import,world,21,5403.166
Fiji,2024,import,world,22,1174976.848
Fiji,2024,import,world,23,13162.28
Fiji,2024,import,world,24,4250156.035
Fiji,2024,import,world,25,4251.201
Fiji,2024,import,world,26,5207425.791999999
Fiji,2024,import,world,27,5327198.307
Fiji,2024,import,world,28,15718.82
Fiji,2024,import,world,29,10346693.491
Fiji,2024,import,world,32,38091.082
Fiji,2024,import,world,33,679576450.54
Fiji,2024,import,world,34,31560184.069000002
Fiji,2024,import,world,41,1138.297
Fiji,2024,import,world,42,27413306.698000003
Fiji,2024,import,world,43,533956.7039999999
Fiji,2024,import,world,51,6041027.602
Fiji,2024,import,world,52,11255742.111
Fiji,2024,import,world,53,12707460.128
Fiji,2024,import,world,54,38252891.779
Fiji,2024,import,world,55,55818654.13
Fiji,2024,import,world,56,8108267.811000001
Fiji,2024,import,world,57,51700846.106
Fiji,2024,import,world,58,26341794.56
Fiji,2024,import,world,59,38969652.789
Fiji,2024,import,world,61,460858.35
Fiji,2024,import,world,62,31709537.768
Fiji,2024,import,world,63,13722646.383
Fiji,2024,import,world,64,48158771.887
Fiji,2024,import,world,65,61920616.352
Fiji,2024,import,world,66,42685847.708
Fiji,2024,import,world,67,58056646.885
Fiji,2024,import,world,68,25566695.593
Fiji,2024,import,world,69,93501709.91
Fiji,2024,import,world,71,41243802.132
Fiji,2024,import,world,72,72313264.08
Fiji,2024,import,world,73,3951024.528
Fiji,2024,import,world,74,101091824.044
Fiji,2024,import,world,75,43438736.21
Fiji,2024,import,world,76,122557514.064
Fiji,2024,import,world,77,133564748.48200001
Fiji,2024,import,world,78,214530623.713
Fiji,2024,import,world,79,114455416.512
Fiji,2024,import,world,81,12353718.561
Fiji,2024,import,world,82,31021180.413000003
Fiji,2024,import,world,83,7309310.448
Fiji,2024,import,world,84,51736987.271
Fiji,2024,import,world,85,13306137.988
Fiji,2024,import,world,87,58140358.471999995
Fiji,2024,import,world,88,6233704.055
Fiji,2024,import,world,89,105249456.16499999
Fiji,2024,import,world,93,13900253.842
Fiji,2024,import,world,96,8778.821
Fiji,2024,import,world,97,26350.571
Kiribati,2014,export,aus,03,264964.57
Kiribati,2014,export,aus,08,77992.882
Kiribati,2014,export,aus,12,36938.296
Kiribati,2014,export,aus,23,72.216
Kiribati,2014,export,aus,24,234.702
Kiribati,2014,export,aus,27,9.026
Kiribati,2014,export,aus,28,22406.703999999998
Kiribati,2014,export,aus,33,25754.982
Kiribati,2014,export,aus,51,45.134
Kiribati,2014,export,aus,52,18.054
Kiribati,2014,export,aus,54,20059.698
Kiribati,2014,export,aus,57,505.51
Kiribati,2014,export,aus,58,3105.272
Kiribati,2014,export,aus,62,469.402
Kiribati,2014,export,aus,63,622.86
Kiribati,2014,export,aus,64,189782.68
Kiribati,2014,export,aus,65,734.794
Kiribati,2014,export,aus,66,604.806
Kiribati,2014,export,aus,67,12.638
Kiribati,2014,export,aus,68,14816.842
Kiribati,2014,export,aus,69,202.204
Kiribati,2014,export,aus,72,581.336
Kiribati,2014,export,aus,73,1659.154
Kiribati,2014,export,aus,74,2888.6259999999997
Kiribati,2014,export,aus,76,7640.414
Kiribati,2014,export,aus,77,1112.122
Kiribati,2014,export,aus,78,12845.354
Kiribati,2014,export,aus,79,12637.736
Kiribati,2014,export,aus,83,54.162
Kiribati,2014,export,aus,84,162.486
Kiribati,2014,export,aus,87,84.852
Kiribati,2014,export,aus,88,2274.792
Kiribati,2014,export,aus,89,7846.228
Kiribati,2014,export,aus,93,33399.73
Kiribati,2014,export,world,03,5997562.561
Kiribati,2014,export,world,08,98032.72
Kiribati,2014,export,world,12,71457.367
Kiribati,2014,export,world,22,1924185.514
Kiribati,2014,export,world,23,274.42
Kiribati,2014,export,world,24,333.998
Kiribati,2014,export,world,26,120.962
Kiribati,2014,export,world,27,111.934
Kiribati,2014,export,world,28,22547.523999999998
Kiribati,2014,export,world,29,461512.05
Kiribati,2014,export,world,32,14443.126
Kiribati,2014,export,world,33,1668293.576
Kiribati,2014,export,world,42,7028382.774
Kiribati,2014,export,world,51,447.736
Kiribati,2014,export,world,52,18.054
Kiribati,2014,export,world,54,20709.64
Kiribati,2014,export,world,55,541.618
Kiribati,2014,export,world,57,505.51
Kiribati,2014,export,world,58,4374.462
Kiribati,2014,export,world,62,3793.126
Kiribati,2014,export,world,63,622.86
Kiribati,2014,export,world,64,317657.44600000005
Kiribati,2014,export,world,65,108816.322
Kiribati,2014,export,world,66,4885.388
Kiribati,2014,export,world,67,516.342
Kiribati,2014,export,world,68,175301.64
Kiribati,2014,export,world,69,300436.528
Kiribati,2014,export,world,71,81556.724
Kiribati,2014,export,world,72,479136.27800000005
Kiribati,2014,export,world,73,30252.934
Kiribati,2014,export,world,74,280178.598
Kiribati,2014,export,world,75,17143.99
Kiribati,2014,export,world,76,9614.608
Kiribati,2014,export,world,77,98651.96999999999
Kiribati,2014,export,world,78,910371.9210000001
Kiribati,2014,export,world,79,14648.942
Kiribati,2014,export,world,82,2904.8720000000003
Kiribati,2014,export,world,83,54.162
Kiribati,2014,export,world,84,173.31799999999998
Kiribati,2014,export,world,87,52776.988
Kiribati,2014,export,world,88,29942.408
Kiribati,2014,export,world,89,37544.906
Kiribati,2014,export,world,93,46218.004
Kiribati,2014,import,aus,01,7684046.856
Kiribati,2014,import,aus,02,1874956.4959999998
Kiribati,2014,import,aus,03,142752.088
Kiribati,2014,import,aus,04,14093909.136
Kiribati,2014,import,aus,05,1457877.788
Kiribati,2014,import,aus,06,2556237.0379999997
Kiribati,2014,import,aus,07,608980.67
Kiribati,2014,import,aus,08,351631.2
Kiribati,2014,import,aus,09,1799896.2719999999
Kiribati,2014,import,aus,11,2236451.972
Kiribati,2014,import,aus,12,10667952.774
Kiribati,2014,import,aus,22,35577.61
Kiribati,2014,import,aus,24,52864.534
Kiribati,2014,import,aus,26,510408.37
Kiribati,2014,import,aus,27,946966.7779999999
Kiribati,2014,import,aus,28,415.998
Kiribati,2014,import,aus,29,847.578
Kiribati,2014,import,aus,33,876412.107
Kiribati,2014,import,aus,34,140.17
Kiribati,2014,import,aus,41,127.948
Kiribati,2014,import,aus,42,50070.078
Kiribati,2014,import,aus,43,21838.008
Kiribati,2014,import,aus,51,2497.614
Kiribati,2014,import,aus,52,124416.954
Kiribati,2014,import,aus,53,23081.866
Kiribati,2014,import,aus,54,242810.728
Kiribati,2014,import,aus,55,272380.126
Kiribati,2014,import,aus,56,1460.218
Kiribati,2014,import,aus,57,143769.624
Kiribati,2014,import,aus,58,79658.412
Kiribati,2014,import,aus,59,429136.936
Kiribati,2014,import,aus,62,330532.556
Kiribati,2014,import,aus,63,19969.392
Kiribati,2014,import,aus,64,97717.68000000001
Kiribati,2014,import,aus,65,218496.77399999998
Kiribati,2014,import,aus,66,236010.39899999998
Kiribati,2014,import,aus,67,26037.326
Kiribati,2014,import,aus,68,60554.034
Kiribati,2014,import,aus,69,710387.592
Kiribati,2014,import,aus,71,214329.26200000002
Kiribati,2014,import,aus,72,199531.936
Kiribati,2014,import,aus,73,48894.876
Kiribati,2014,import,aus,74,588459.148
Kiribati,2014,import,aus,75,348450.209
Kiribati,2014,import,aus,76,111286.348
Kiribati,2014,import,aus,77,441433.30700000003
Kiribati,2014,import,aus,78,1114121.217
Kiribati,2014,import,aus,79,1240093.964
Kiribati,2014,import,aus,81,90554.54
Kiribati,2014,import,aus,82,143276.336
Kiribati,2014,import,aus,83,54675.971999999994
Kiribati,2014,import,aus,84,238603.554
Kiribati,2014,import,aus,85,40615.95
Kiribati,2014,import,aus,87,154260.337
Kiribati,2014,import,aus,88,21386.766
Kiribati,2014,import,aus,89,859891.2980000001
Kiribati,2014,import,china,01,848546.69
Kiribati,2014,import,china,02,25632.036
Kiribati,2014,import,china,03,1440190.2119999998
Kiribati,2014,import,china,04,855532.76
Kiribati,2014,import,china,05,78418.62999999999
Kiribati,2014,import,china,06,158029.972
Kiribati,2014,import,china,07,12735.824
Kiribati,2014,import,china,08,7.222
Kiribati,2014,import,china,09,378573.696
Kiribati,2014,import,china,11,88272.598
Kiribati,2014,import,china,12,205.472
Kiribati,2014,import,china,22,408.416
Kiribati,2014,import,china,23,241.92200000000003
Kiribati,2014,import,china,24,1154.132
Kiribati,2014,import,china,25,1626.748
Kiribati,2014,import,china,26,3719.086
Kiribati,2014,import,china,27,46368.25
Kiribati,2014,import,china,29,280.86400000000003
Kiribati,2014,import,china,33,19764.244
Kiribati,2014,import,china,42,31513.873999999996
Kiribati,2014,import,china,51,525.0260000000001
Kiribati,2014,import,china,52,3162.142
Kiribati,2014,import,china,53,69041.25
Kiribati,2014,import,china,54,6650.212
Kiribati,2014,import,china,55,143437.29
Kiribati,2014,import,china,57,460.702
Kiribati,2014,import,china,58,67929.598
Kiribati,2014,import,china,59,96722.49799999999
Kiribati,2014,import,china,61,2016.694
Kiribati,2014,import,china,62,283403.604
Kiribati,2014,import,china,63,475712.208
Kiribati,2014,import,china,64,880157.856
Kiribati,2014,import,china,65,1070556.264
Kiribati,2014,import,china,66,475979.46
Kiribati,2014,import,china,67,108930.042
Kiribati,2014,import,china,68,16676.774
Kiribati,2014,import,china,69,1691771.546
Kiribati,2014,import,china,71,35901.835999999996
Kiribati,2014,import,china,72,1044132.892
Kiribati,2014,import,china,73,5123.808
Kiribati,2014,import,china,74,438082.949
Kiribati,2014,import,china,75,342658.154
Kiribati,2014,import,china,76,342687.33
Kiribati,2014,import,china,77,604308.589
Kiribati,2014,import,china,78,1569166.354
Kiribati,2014,import,china,79,44930.526
Kiribati,2014,import,china,81,289480.04500000004
Kiribati,2014,import,china,82,333241.79600000003
Kiribati,2014,import,china,83,118419.79
Kiribati,2014,import,china,84,550178.486
Kiribati,2014,import,china,85,156272.298
Kiribati,2014,import,china,87,18275.248
Kiribati,2014,import,china,88,46175.65
Kiribati,2014,import,china,89,990641.674
Kiribati,2014,import,china,93,5907.238
Kiribati,2014,import,china,97,203.106
Kiribati,2014,import,world,01,13033207.12
Kiribati,2014,import,world,02,3850174.598
Kiribati,2014,import,world,03,3598822.91
Kiribati,2014,import,world,04,23606927.978
Kiribati,2014,import,world,05,8571418.425
Kiribati,2014,import,world,06,11409217.151
Kiribati,2014,import,world,07,1131126.229
Kiribati,2014,import,world,08,678652.1960000001
Kiribati,2014,import,world,09,3720246.342
Kiribati,2014,import,world,11,5434850.701
Kiribati,2014,import,world,12,12583327.188
Kiribati,2014,import,world,21,1662.62
Kiribati,2014,import,world,22,52542.922
Kiribati,2014,import,world,23,241.92200000000003
Kiribati,2014,import,world,24,2098482.89
Kiribati,2014,import,world,25,2251.412
Kiribati,2014,import,world,26,925882.7019999999
Kiribati,2014,import,world,27,6503555.578
Kiribati,2014,import,world,28,10122.302
Kiribati,2014,import,world,29,7548.248
Kiribati,2014,import,world,33,23727164.639000002
Kiribati,2014,import,world,34,778424.538
Kiribati,2014,import,world,35,11.716
Kiribati,2014,import,world,41,2748.472
Kiribati,2014,import,world,42,655168.2320000001
Kiribati,2014,import,world,43,96672.124
Kiribati,2014,import,world,51,99977.86600000001
Kiribati,2014,import,world,52,361020.424
Kiribati,2014,import,world,53,1367314.417
Kiribati,2014,import,world,54,1362189.599
Kiribati,2014,import,world,55,3431750.903
Kiribati,2014,import,world,56,3911.252
Kiribati,2014,import,world,57,350163.327
Kiribati,2014,import,world,58,1907879.764
Kiribati,2014,import,world,59,1006548.698
Kiribati,2014,import,world,61,6288.518
Kiribati,2014,import,world,62,1562118.903
Kiribati,2014,import,world,63,2848641.6720000003
Kiribati,2014,import,world,64,2517333.6780000003
Kiribati,2014,import,world,65,3630252.201
Kiribati,2014,import,world,66,4495667.036
Kiribati,2014,import,world,67,1714837.676
Kiribati,2014,import,world,68,285158.226
Kiribati,2014,import,world,69,13776370.518
Kiribati,2014,import,world,71,2008845.379
Kiribati,2014,import,world,72,4788615.3270000005
Kiribati,2014,import,world,73,91548.586
Kiribati,2014,import,world,74,5339775.225
Kiribati,2014,import,world,75,2576531.758
Kiribati,2014,import,world,76,1547735.5189999999
Kiribati,2014,import,world,77,21064347.005999997
Kiribati,2014,import,world,78,15811490.473000001
Kiribati,2014,import,world,79,1714537.864
Kiribati,2014,import,world,81,1686767.5799999998
Kiribati,2014,import,world,82,2091227.078
Kiribati,2014,import,world,83,445631.976
Kiribati,2014,import,world,84,2371978.073
Kiribati,2014,import,world,85,450447.424
Kiribati,2014,import,world,87,908584.155
Kiribati,2014,import,world,88,134902.394
Kiribati,2014,import,world,89,6709279.899
Kiribati,2014,import,world,93,9754.076
Kiribati,2014,import,world,97,203.106
Kiribati,2015,export,aus,03,486705.408
Kiribati,2015,export,aus,12,3170.004
Kiribati,2015,export,aus,28,11289.186
Kiribati,2015,export,aus,33,104517.994
Kiribati,2015,export,aus,54,6083.818
Kiribati,2015,export,aus,65,75261.24
Kiribati,2015,export,aus,66,15052.248
Kiribati,2015,export,aus,69,1146.018
Kiribati,2015,export,aus,71,3601.25
Kiribati,2015,export,aus,74,72250.79
Kiribati,2015,export,aus,96,4884.484
Kiribati,2015,export,china,03,1634567.262
Kiribati,2015,export,world,03,9367797.624
Kiribati,2015,export,world,04,9151.766
Kiribati,2015,export,world,06,66019.16
Kiribati,2015,export,world,08,100321.728
Kiribati,2015,export,world,11,36125.396
Kiribati,2015,export,world,12,22926.08
Kiribati,2015,export,world,24,138.48
Kiribati,2015,export,world,27,590.048
Kiribati,2015,export,world,28,22578.372
Kiribati,2015,export,world,33,1934887.304
Kiribati,2015,export,world,42,4923099.618
Kiribati,2015,export,world,52,233.31
Kiribati,2015,export,world,53,85.798
Kiribati,2015,export,world,54,10298.372
Kiribati,2015,export,world,58,9686.122
Kiribati,2015,export,world,59,484.682
Kiribati,2015,export,world,61,752.612
Kiribati,2015,export,world,62,4619.91
Kiribati,2015,export,world,63,7.526
Kiribati,2015,export,world,64,45957.856
Kiribati,2015,export,world,65,77958.602
Kiribati,2015,export,world,66,15470.702
Kiribati,2015,export,world,67,9371.53
Kiribati,2015,export,world,68,79024.302
Kiribati,2015,export,world,69,286665.04
Kiribati,2015,export,world,71,53606.322
Kiribati,2015,export,world,72,1142390.362
Kiribati,2015,export,world,73,25040.92
Kiribati,2015,export,world,74,368040.708
Kiribati,2015,export,world,75,556.934
Kiribati,2015,export,world,76,5405.804
Kiribati,2015,export,world,77,21898.158
Kiribati,2015,export,world,78,1265266.378
Kiribati,2015,export,world,79,2300.6459999999997
Kiribati,2015,export,world,81,32827.448000000004
Kiribati,2015,export,world,82,2557.376
Kiribati,2015,export,world,84,15.052
Kiribati,2015,export,world,87,42942.558000000005
Kiribati,2015,export,world,88,307.066
Kiribati,2015,export,world,89,25126.718
Kiribati,2015,export,world,96,4884.484
Kiribati,2015,import,aus,01,6429624.4350000005
Kiribati,2015,import,aus,02,1285754.341
Kiribati,2015,import,aus,03,39159.462
Kiribati,2015,import,aus,04,12519640.64
Kiribati,2015,import,aus,05,970718.456
Kiribati,2015,import,aus,06,833634.3160000001
Kiribati,2015,import,aus,07,392906.194
Kiribati,2015,import,aus,08,233894.924
Kiribati,2015,import,aus,09,1102714.7280000001
Kiribati,2015,import,aus,11,1599225.9239999999
Kiribati,2015,import,aus,12,5461305.99
Kiribati,2015,import,aus,22,465.88199999999995
Kiribati,2015,import,aus,23,8289.272
Kiribati,2015,import,aus,24,12756.960000000001
Kiribati,2015,import,aus,25,121.924
Kiribati,2015,import,aus,26,444466.558
Kiribati,2015,import,aus,27,28211.766
Kiribati,2015,import,aus,29,620.5880000000001
Kiribati,2015,import,aus,33,344100.47
Kiribati,2015,import,aus,41,18781.292
Kiribati,2015,import,aus,42,16350.232
Kiribati,2015,import,aus,43,4477.292
Kiribati,2015,import,aus,51,14220.16
Kiribati,2015,import,aus,52,103047.978
Kiribati,2015,import,aus,53,41570.216
Kiribati,2015,import,aus,54,571674.534
Kiribati,2015,import,aus,55,446188.114
Kiribati,2015,import,aus,56,130.94
Kiribati,2015,import,aus,57,194529.08
Kiribati,2015,import,aus,58,535646.948
Kiribati,2015,import,aus,59,408587.776
Kiribati,2015,import,aus,62,262730.984
Kiribati,2015,import,aus,63,40851.754
Kiribati,2015,import,aus,64,145077.04200000002
Kiribati,2015,import,aus,65,228793.17599999998
Kiribati,2015,import,aus,66,204517.934
Kiribati,2015,import,aus,67,170075.834
Kiribati,2015,import,aus,68,40627.026
Kiribati,2015,import,aus,69,1529686.8
Kiribati,2015,import,aus,71,446272.378
Kiribati,2015,import,aus,72,810785.184
Kiribati,2015,import,aus,73,5909.619
Kiribati,2015,import,aus,74,1287571.955
Kiribati,2015,import,aus,75,34926.14
Kiribati,2015,import,aus,76,197671.133
Kiribati,2015,import,aus,77,885560.205
Kiribati,2015,import,aus,78,871123.072
Kiribati,2015,import,aus,79,155379.99
Kiribati,2015,import,aus,81,764910.836
Kiribati,2015,import,aus,82,35397.454
Kiribati,2015,import,aus,83,16300.411999999998
Kiribati,2015,import,aus,84,319767.162
Kiribati,2015,import,aus,85,56590.566
Kiribati,2015,import,aus,87,311931.816
Kiribati,2015,import,aus,88,96669.602
Kiribati,2015,import,aus,89,625124.826
Kiribati,2015,import,aus,93,2074.35
Kiribati,2015,import,aus,96,752612.4
Kiribati,2015,import,china,01,1392632.932
Kiribati,2015,import,china,02,34846.752
Kiribati,2015,import,china,03,1161289.784
Kiribati,2015,import,china,04,223902.86399999997
Kiribati,2015,import,china,05,95432.14199999999
Kiribati,2015,import,china,06,89544.696
Kiribati,2015,import,china,07,38166.224
Kiribati,2015,import,china,09,265042.22599999997
Kiribati,2015,import,china,11,54477.85
Kiribati,2015,import,china,12,16930.92
Kiribati,2015,import,china,22,5435.698
Kiribati,2015,import,china,23,325.128
Kiribati,2015,import,china,24,7891.172
Kiribati,2015,import,china,25,320.01
Kiribati,2015,import,china,26,2497.77
Kiribati,2015,import,china,27,364.852
Kiribati,2015,import,china,29,957.7159999999999
Kiribati,2015,import,china,33,30294.816
Kiribati,2015,import,china,34,81.282
Kiribati,2015,import,china,42,60549.204
Kiribati,2015,import,china,51,5644.592
Kiribati,2015,import,china,52,926.978
Kiribati,2015,import,china,53,72746.68800000001
Kiribati,2015,import,china,54,112691.666
Kiribati,2015,import,china,55,154203.932
Kiribati,2015,import,china,57,1115.07
Kiribati,2015,import,china,58,236359.2
Kiribati,2015,import,china,59,127365.892
Kiribati,2015,import,china,62,412588.07800000004
Kiribati,2015,import,china,63,139962.018
Kiribati,2015,import,china,64,998196.058
Kiribati,2015,import,china,65,954231.136
Kiribati,2015,import,china,66,224886.335
Kiribati,2015,import,china,67,33597.146
Kiribati,2015,import,china,68,65536.6
Kiribati,2015,import,china,69,1255768.454
Kiribati,2015,import,china,71,302310.538
Kiribati,2015,import,china,72,133594.83
Kiribati,2015,import,china,73,12982.172
Kiribati,2015,import,china,74,612566.508
Kiribati,2015,import,china,75,180452.49
Kiribati,2015,import,china,76,7916573.183
Kiribati,2015,import,china,77,438288.034
Kiribati,2015,import,china,78,2048598.503
Kiribati,2015,import,china,79,3142409.0300000003
Kiribati,2015,import,china,81,164251.426
Kiribati,2015,import,china,82,138190.098
Kiribati,2015,import,china,83,88413.74399999999
Kiribati,2015,import,china,84,858665.796
Kiribati,2015,import,china,85,71029.812
Kiribati,2015,import,china,87,47708.762
Kiribati,2015,import,china,88,89506.868
Kiribati,2015,import,china,89,1120322.932
Kiribati,2015,import,world,01,10777074.007000001
Kiribati,2015,import,world,02,4475029.221
Kiribati,2015,import,world,03,3118832.034
Kiribati,2015,import,world,04,25263205.74
Kiribati,2015,import,world,05,6218391.62
Kiribati,2015,import,world,06,5080495.0600000005
Kiribati,2015,import,world,07,956872.912
Kiribati,2015,import,world,08,402694.626
